"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"San Marino","SMR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","4","7","12","14","14","11","9","7","","","",
"San Marino","SMR","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","155","191","296","467","604","681","741","709","722","","","",
"San Marino","SMR","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.03","0.46","2.84","0.08","1.5","1.09","0","0.17","1.58","1.33","0.67","2.42","3.76","1.21","1.3","2.33","3.66","7.03","4.9","7.25","8.56","14.31","12.12","11.96","10.15","16.1","19.12","","",
"San Marino","SMR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.32","1.9","0.48","0.83","0.3","0","1.71","1.83","1.14","0","1.53","0","1.58","2.75","2.74","2.89","1.43","6.31","5.45","5.45","3.51","10.82","10.24","18.86","33.07","54.49","106.49","","",
"Somalia","SOM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.54619756956742","","","","","","","","","","","","","","","","","",
"Serbia","SRB","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","264518037","318687315","294006497","309560624","326761179","462575930","439359785","450081838","392491901","408738236","399853208","463875160","514413657","710934754","927101298","1087552014","1358732901","",
"Serbia","SRB","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","299.17832","300.02984","392.06605","334.8388","299.97302","312.4554","324.7486","350.75375","420.25773","430.94926","410.84382","412.03292","","","","","","",
"Serbia","SRB","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1190.39135742188","1354.72009277344","1423.8623046875","1503.41259765625","1616.19262695312","1635.37121582031","1718.61743164062","1822.70031738281","2060.14770507812","2121.89233398438","2067.73266601562","2075.98608398438","2087.2763671875","2149.85327148438","2206.70825195312","2349.6767578125","2515.31469726562","",
"Serbia","SRB","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","473","372","432","395","386","319","290","180","192","201","202","178","192","171","163","168","138","138","","","",
"Serbia","SRB","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694","609","273","121","237","40","39","49","32","20","10","13","21","13","11","9","8","18","","","",
"Serbia","SRB","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","2990.22","3116.55","3735.46","4072.49","4820","5912.23","5274.97","5069.3","4895.14","5030.89","4918.08","4837.37","5062.2","4736.72","5275.05","5379.47","","",
"Serbia","SRB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.709150016307831","0.753009974956512","0.946820020675659","0.854240000247955","0.304010003805161","0.639680027961731","0.491380006074905","0.289530009031296","0.395300000905991","0.439850002527237","0.578769981861115","0.669659972190857","0.817300021648407","0.702279984951019","0.683340013027191","0.85316002368927","0.683669984340668","0.723089993000031","0.810899972915649","0.838220000267029","0.872380018234253","0.918910026550293","0.886669993400574","0.90557998418808","0.993789970874786","0.966159999370575","0.950049996376038","",
"Serbia","SRB","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10450323.7728915","27373986.5051907","63261754.7263386","38956804.6965963","56771339.8602211","35345562.7328599","44419647.9883161","41047139.4304194","45270783.1441938","42325264.9689159","50166545.8076917","57889056.9134478","54115603.2265366","91346870.4953116","140636717.371717","210696853.416245","205354899.622186","",
"Serbia","SRB","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143606535.029883","194757507.453708","143654258.477765","156105712.462902","183302673.591439","174972017.262424","221204083.987143","224594091.674551","180332274.367442","199746134.564135","239382868.008228","289729929.30108","304261638.783537","348262113.737305","503365928.159647","639817124.829056","689911700.120702","",
"Sub-Saharan Africa (excluding high income)","SSA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.27463534543291","5.5626068552392","6.06248302655414","5.62136004155975","5.44194146477234","6.29268149338171","6.38096936736507","5.32664927598637","4.58562809789307","5.70851213546242","5.20838312537487","",
"Sub-Saharan Africa (excluding high income)","SSA","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3839054087","4182181372","3343582758","3027021118","3002966986","2665359277","2461671241","3022636175","3114281879","2799792178","",
