"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"06/06/2024 05:00:00 - 06/06/2024 06:00:00","BZN|CH","Without Sequence","57.81","",""
"06/06/2024 06:00:00 - 06/06/2024 07:00:00","BZN|CH","Without Sequence","59.11","",""
"06/06/2024 07:00:00 - 06/06/2024 08:00:00","BZN|CH","Without Sequence","73.48","",""
"06/06/2024 08:00:00 - 06/06/2024 09:00:00","BZN|CH","Without Sequence","73.41","",""
"06/06/2024 09:00:00 - 06/06/2024 10:00:00","BZN|CH","Without Sequence","61.33","",""
"06/06/2024 10:00:00 - 06/06/2024 11:00:00","BZN|CH","Without Sequence","57.96","",""
"06/06/2024 11:00:00 - 06/06/2024 12:00:00","BZN|CH","Without Sequence","45.88","",""
"06/06/2024 12:00:00 - 06/06/2024 13:00:00","BZN|CH","Without Sequence","30.57","",""
"06/06/2024 13:00:00 - 06/06/2024 14:00:00","BZN|CH","Without Sequence","28.43","",""
"06/06/2024 14:00:00 - 06/06/2024 15:00:00","BZN|CH","Without Sequence","26.26","",""
"06/06/2024 15:00:00 - 06/06/2024 16:00:00","BZN|CH","Without Sequence","38.42","",""
"06/06/2024 16:00:00 - 06/06/2024 17:00:00","BZN|CH","Without Sequence","60.42","",""
"06/06/2024 17:00:00 - 06/06/2024 18:00:00","BZN|CH","Without Sequence","80.48","",""
"06/06/2024 18:00:00 - 06/06/2024 19:00:00","BZN|CH","Without Sequence","66.90","",""
"06/06/2024 19:00:00 - 06/06/2024 20:00:00","BZN|CH","Without Sequence","78.42","",""
"06/06/2024 20:00:00 - 06/06/2024 21:00:00","BZN|CH","Without Sequence","83.04","",""
"06/06/2024 21:00:00 - 06/06/2024 22:00:00","BZN|CH","Without Sequence","83.04","",""
"06/06/2024 22:00:00 - 06/06/2024 23:00:00","BZN|CH","Without Sequence","84.39","",""
"06/06/2024 23:00:00 - 07/06/2024 00:00:00","BZN|CH","Without Sequence","82.25","",""
"07/06/2024 00:00:00 - 07/06/2024 01:00:00","BZN|CH","Without Sequence","80.00","",""
"07/06/2024 01:00:00 - 07/06/2024 02:00:00","BZN|CH","Without Sequence","77.96","",""
"07/06/2024 02:00:00 - 07/06/2024 03:00:00","BZN|CH","Without Sequence","76.02","",""
"07/06/2024 03:00:00 - 07/06/2024 04:00:00","BZN|CH","Without Sequence","76.02","",""
"07/06/2024 04:00:00 - 07/06/2024 05:00:00","BZN|CH","Without Sequence","76.02","",""
"07/06/2024 05:00:00 - 07/06/2024 06:00:00","BZN|CH","Without Sequence","65.03","",""
"07/06/2024 06:00:00 - 07/06/2024 07:00:00","BZN|CH","Without Sequence","71.46","",""
"07/06/2024 07:00:00 - 07/06/2024 08:00:00","BZN|CH","Without Sequence","78.68","",""
"07/06/2024 08:00:00 - 07/06/2024 09:00:00","BZN|CH","Without Sequence","81.07","",""
"07/06/2024 09:00:00 - 07/06/2024 10:00:00","BZN|CH","Without Sequence","76.37","",""
"07/06/2024 10:00:00 - 07/06/2024 11:00:00","BZN|CH","Without Sequence","58.63","",""
"07/06/2024 11:00:00 - 07/06/2024 12:00:00","BZN|CH","Without Sequence","45.88","",""
"07/06/2024 12:00:00 - 07/06/2024 13:00:00","BZN|CH","Without Sequence","29.70","",""
"07/06/2024 13:00:00 - 07/06/2024 14:00:00","BZN|CH","Without Sequence","23.20","",""
"07/06/2024 14:00:00 - 07/06/2024 15:00:00","BZN|CH","Without Sequence","22.34","",""
"07/06/2024 15:00:00 - 07/06/2024 16:00:00","BZN|CH","Without Sequence","15.24","",""
"07/06/2024 16:00:00 - 07/06/2024 17:00:00","BZN|CH","Without Sequence","57.50","",""
"07/06/2024 17:00:00 - 07/06/2024 18:00:00","BZN|CH","Without Sequence","71.06","",""
"07/06/2024 18:00:00 - 07/06/2024 19:00:00","BZN|CH","Without Sequence","63.43","",""
"07/06/2024 19:00:00 - 07/06/2024 20:00:00","BZN|CH","Without Sequence","72.84","",""
"07/06/2024 20:00:00 - 07/06/2024 21:00:00","BZN|CH","Without Sequence","79.43","",""
"07/06/2024 21:00:00 - 07/06/2024 22:00:00","BZN|CH","Without Sequence","80.58","",""
"07/06/2024 22:00:00 - 07/06/2024 23:00:00","BZN|CH","Without Sequence","81.88","",""
"07/06/2024 23:00:00 - 08/06/2024 00:00:00","BZN|CH","Without Sequence","80.01","",""
"08/06/2024 00:00:00 - 08/06/2024 01:00:00","BZN|CH","Without Sequence","72.53","",""
"08/06/2024 01:00:00 - 08/06/2024 02:00:00","BZN|CH","Without Sequence","70.04","",""
"08/06/2024 02:00:00 - 08/06/2024 03:00:00","BZN|CH","Without Sequence","71.22","",""
"08/06/2024 03:00:00 - 08/06/2024 04:00:00","BZN|CH","Without Sequence","73.13","",""
"08/06/2024 04:00:00 - 08/06/2024 05:00:00","BZN|CH","Without Sequence","73.13","",""
"08/06/2024 05:00:00 - 08/06/2024 06:00:00","BZN|CH","Without Sequence","57.11","",""
"08/06/2024 06:00:00 - 08/06/2024 07:00:00","BZN|CH","Without Sequence","58.27","",""
"08/06/2024 07:00:00 - 08/06/2024 08:00:00","BZN|CH","Without Sequence","56.52","",""
"08/06/2024 08:00:00 - 08/06/2024 09:00:00","BZN|CH","Without Sequence","48.60","",""
"08/06/2024 09:00:00 - 08/06/2024 10:00:00","BZN|CH","Without Sequence","14.60","",""
"08/06/2024 10:00:00 - 08/06/2024 11:00:00","BZN|CH","Without Sequence","-3.77","",""
"08/06/2024 11:00:00 - 08/06/2024 12:00:00","BZN|CH","Without Sequence","-9.75","",""
"08/06/2024 12:00:00 - 08/06/2024 13:00:00","BZN|CH","Without Sequence","-17.57","",""
"08/06/2024 13:00:00 - 08/06/2024 14:00:00","BZN|CH","Without Sequence","-27.24","",""
"08/06/2024 14:00:00 - 08/06/2024 15:00:00","BZN|CH","Without Sequence","-42.96","",""
"08/06/2024 15:00:00 - 08/06/2024 16:00:00","BZN|CH","Without Sequence","-30.89","",""
"08/06/2024 16:00:00 - 08/06/2024 17:00:00","BZN|CH","Without Sequence","-13.93","",""
"08/06/2024 17:00:00 - 08/06/2024 18:00:00","BZN|CH","Without Sequence","5.61","",""
"08/06/2024 18:00:00 - 08/06/2024 19:00:00","BZN|CH","Without Sequence","53.05","",""
"08/06/2024 19:00:00 - 08/06/2024 20:00:00","BZN|CH","Without Sequence","56.84","",""
"08/06/2024 20:00:00 - 08/06/2024 21:00:00","BZN|CH","Without Sequence","56.66","",""
"08/06/2024 21:00:00 - 08/06/2024 22:00:00","BZN|CH","Without Sequence","56.04","",""
"08/06/2024 22:00:00 - 08/06/2024 23:00:00","BZN|CH","Without Sequence","55.22","",""
"08/06/2024 23:00:00 - 09/06/2024 00:00:00","BZN|CH","Without Sequence","55.37","",""
"09/06/2024 00:00:00 - 09/06/2024 01:00:00","BZN|CH","Without Sequence","54.38","",""
"09/06/2024 01:00:00 - 09/06/2024 02:00:00","BZN|CH","Without Sequence","41.85","",""
"09/06/2024 02:00:00 - 09/06/2024 03:00:00","BZN|CH","Without Sequence","24.36","",""
"09/06/2024 03:00:00 - 09/06/2024 04:00:00","BZN|CH","Without Sequence","14.50","",""
"09/06/2024 04:00:00 - 09/06/2024 05:00:00","BZN|CH","Without Sequence","8.25","",""
"09/06/2024 05:00:00 - 09/06/2024 06:00:00","BZN|CH","Without Sequence","6.05","",""
"09/06/2024 06:00:00 - 09/06/2024 07:00:00","BZN|CH","Without Sequence","10.72","",""
"09/06/2024 07:00:00 - 09/06/2024 08:00:00","BZN|CH","Without Sequence","8.42","",""
"09/06/2024 08:00:00 - 09/06/2024 09:00:00","BZN|CH","Without Sequence","2.22","",""
"09/06/2024 09:00:00 - 09/06/2024 10:00:00","BZN|CH","Without Sequence","-7.75","",""
"09/06/2024 10:00:00 - 09/06/2024 11:00:00","BZN|CH","Without Sequence","-20.89","",""
"09/06/2024 11:00:00 - 09/06/2024 12:00:00","BZN|CH","Without Sequence","-26.67","",""
"09/06/2024 12:00:00 - 09/06/2024 13:00:00","BZN|CH","Without Sequence","-34.55","",""
"09/06/2024 13:00:00 - 09/06/2024 14:00:00","BZN|CH","Without Sequence","-43.71","",""
"09/06/2024 14:00:00 - 09/06/2024 15:00:00","BZN|CH","Without Sequence","-44.54","",""
"09/06/2024 15:00:00 - 09/06/2024 16:00:00","BZN|CH","Without Sequence","-29.81","",""
"09/06/2024 16:00:00 - 09/06/2024 17:00:00","BZN|CH","Without Sequence","-12.21","",""
"09/06/2024 17:00:00 - 09/06/2024 18:00:00","BZN|CH","Without Sequence","-0.79","",""
"09/06/2024 18:00:00 - 09/06/2024 19:00:00","BZN|CH","Without Sequence","37.98","",""
"09/06/2024 19:00:00 - 09/06/2024 20:00:00","BZN|CH","Without Sequence","55.09","",""
"09/06/2024 20:00:00 - 09/06/2024 21:00:00","BZN|CH","Without Sequence","53.92","",""
"09/06/2024 21:00:00 - 09/06/2024 22:00:00","BZN|CH","Without Sequence","53.01","",""
"09/06/2024 22:00:00 - 09/06/2024 23:00:00","BZN|CH","Without Sequence","54.27","",""
"09/06/2024 23:00:00 - 10/06/2024 00:00:00","BZN|CH","Without Sequence","50.09","",""
"10/06/2024 00:00:00 - 10/06/2024 01:00:00","BZN|CH","Without Sequence","66.50","",""
"10/06/2024 01:00:00 - 10/06/2024 02:00:00","BZN|CH","Without Sequence","67.37","",""
"10/06/2024 02:00:00 - 10/06/2024 03:00:00","BZN|CH","Without Sequence","63.75","",""
"10/06/2024 03:00:00 - 10/06/2024 04:00:00","BZN|CH","Without Sequence","60.34","",""
"10/06/2024 04:00:00 - 10/06/2024 05:00:00","BZN|CH","Without Sequence","58.03","",""
"10/06/2024 05:00:00 - 10/06/2024 06:00:00","BZN|CH","Without Sequence","51.15","",""
"10/06/2024 06:00:00 - 10/06/2024 07:00:00","BZN|CH","Without Sequence","68.60","",""
"10/06/2024 07:00:00 - 10/06/2024 08:00:00","BZN|CH","Without Sequence","68.96","",""
"10/06/2024 08:00:00 - 10/06/2024 09:00:00","BZN|CH","Without Sequence","69.25","",""
"10/06/2024 09:00:00 - 10/06/2024 10:00:00","BZN|CH","Without Sequence","69.04","",""
"10/06/2024 10:00:00 - 10/06/2024 11:00:00","BZN|CH","Without Sequence","68.85","",""
"10/06/2024 11:00:00 - 10/06/2024 12:00:00","BZN|CH","Without Sequence","68.14","",""
"10/06/2024 12:00:00 - 10/06/2024 13:00:00","BZN|CH","Without Sequence","53.88","",""
"10/06/2024 13:00:00 - 10/06/2024 14:00:00","BZN|CH","Without Sequence","51.99","",""
"10/06/2024 14:00:00 - 10/06/2024 15:00:00","BZN|CH","Without Sequence","53.88","",""
"10/06/2024 15:00:00 - 10/06/2024 16:00:00","BZN|CH","Without Sequence","53.57","",""
"10/06/2024 16:00:00 - 10/06/2024 17:00:00","BZN|CH","Without Sequence","53.56","",""
"10/06/2024 17:00:00 - 10/06/2024 18:00:00","BZN|CH","Without Sequence","61.50","",""
"10/06/2024 18:00:00 - 10/06/2024 19:00:00","BZN|CH","Without Sequence","65.58","",""
"10/06/2024 19:00:00 - 10/06/2024 20:00:00","BZN|CH","Without Sequence","69.21","",""
"10/06/2024 20:00:00 - 10/06/2024 21:00:00","BZN|CH","Without Sequence","68.66","",""
"10/06/2024 21:00:00 - 10/06/2024 22:00:00","BZN|CH","Without Sequence","68.17","",""
"10/06/2024 22:00:00 - 10/06/2024 23:00:00","BZN|CH","Without Sequence","68.03","",""
"10/06/2024 23:00:00 - 11/06/2024 00:00:00","BZN|CH","Without Sequence","60.02","",""
"11/06/2024 00:00:00 - 11/06/2024 01:00:00","BZN|CH","Without Sequence","60.04","",""
"11/06/2024 01:00:00 - 11/06/2024 02:00:00","BZN|CH","Without Sequence","57.18","",""
"11/06/2024 02:00:00 - 11/06/2024 03:00:00","BZN|CH","Without Sequence","57.21","",""
"11/06/2024 03:00:00 - 11/06/2024 04:00:00","BZN|CH","Without Sequence","55.24","",""
"11/06/2024 04:00:00 - 11/06/2024 05:00:00","BZN|CH","Without Sequence","56.12","",""
"11/06/2024 05:00:00 - 11/06/2024 06:00:00","BZN|CH","Without Sequence","56.05","",""
"11/06/2024 06:00:00 - 11/06/2024 07:00:00","BZN|CH","Without Sequence","60.02","",""
"11/06/2024 07:00:00 - 11/06/2024 08:00:00","BZN|CH","Without Sequence","67.43","",""
"11/06/2024 08:00:00 - 11/06/2024 09:00:00","BZN|CH","Without Sequence","66.90","",""
"11/06/2024 09:00:00 - 11/06/2024 10:00:00","BZN|CH","Without Sequence","60.04","",""
"11/06/2024 10:00:00 - 11/06/2024 11:00:00","BZN|CH","Without Sequence","54.18","",""
"11/06/2024 11:00:00 - 11/06/2024 12:00:00","BZN|CH","Without Sequence","52.20","",""
"11/06/2024 12:00:00 - 11/06/2024 13:00:00","BZN|CH","Without Sequence","47.04","",""
"11/06/2024 13:00:00 - 11/06/2024 14:00:00","BZN|CH","Without Sequence","44.60","",""
"11/06/2024 14:00:00 - 11/06/2024 15:00:00","BZN|CH","Without Sequence","43.85","",""
"11/06/2024 15:00:00 - 11/06/2024 16:00:00","BZN|CH","Without Sequence","50.03","",""
"11/06/2024 16:00:00 - 11/06/2024 17:00:00","BZN|CH","Without Sequence","53.06","",""
"11/06/2024 17:00:00 - 11/06/2024 18:00:00","BZN|CH","Without Sequence","55.70","",""
"11/06/2024 18:00:00 - 11/06/2024 19:00:00","BZN|CH","Without Sequence","62.24","",""
"11/06/2024 19:00:00 - 11/06/2024 20:00:00","BZN|CH","Without Sequence","65.91","",""
"11/06/2024 20:00:00 - 11/06/2024 21:00:00","BZN|CH","Without Sequence","60.08","",""
"11/06/2024 21:00:00 - 11/06/2024 22:00:00","BZN|CH","Without Sequence","62.44","",""
"11/06/2024 22:00:00 - 11/06/2024 23:00:00","BZN|CH","Without Sequence","69.83","",""
"11/06/2024 23:00:00 - 12/06/2024 00:00:00","BZN|CH","Without Sequence","69.67","",""
"12/06/2024 00:00:00 - 12/06/2024 01:00:00","BZN|CH","Without Sequence","69.63","",""
"12/06/2024 01:00:00 - 12/06/2024 02:00:00","BZN|CH","Without Sequence","69.14","",""
"12/06/2024 02:00:00 - 12/06/2024 03:00:00","BZN|CH","Without Sequence","69.05","",""
"12/06/2024 03:00:00 - 12/06/2024 04:00:00","BZN|CH","Without Sequence","69.62","",""
"12/06/2024 04:00:00 - 12/06/2024 05:00:00","BZN|CH","Without Sequence","69.04","",""
"12/06/2024 05:00:00 - 12/06/2024 06:00:00","BZN|CH","Without Sequence","60.09","",""
"12/06/2024 06:00:00 - 12/06/2024 07:00:00","BZN|CH","Without Sequence","69.03","",""
"12/06/2024 07:00:00 - 12/06/2024 08:00:00","BZN|CH","Without Sequence","63.94","",""
"12/06/2024 08:00:00 - 12/06/2024 09:00:00","BZN|CH","Without Sequence","62.67","",""
"12/06/2024 09:00:00 - 12/06/2024 10:00:00","BZN|CH","Without Sequence","58.09","",""
"12/06/2024 10:00:00 - 12/06/2024 11:00:00","BZN|CH","Without Sequence","59.14","",""
"12/06/2024 11:00:00 - 12/06/2024 12:00:00","BZN|CH","Without Sequence","47.47","",""
"12/06/2024 12:00:00 - 12/06/2024 13:00:00","BZN|CH","Without Sequence","37.05","",""
"12/06/2024 13:00:00 - 12/06/2024 14:00:00","BZN|CH","Without Sequence","28.21","",""
"12/06/2024 14:00:00 - 12/06/2024 15:00:00","BZN|CH","Without Sequence","26.25","",""
"12/06/2024 15:00:00 - 12/06/2024 16:00:00","BZN|CH","Without Sequence","32.16","",""
"12/06/2024 16:00:00 - 12/06/2024 17:00:00","BZN|CH","Without Sequence","56.11","",""
"12/06/2024 17:00:00 - 12/06/2024 18:00:00","BZN|CH","Without Sequence","56.30","",""
"12/06/2024 18:00:00 - 12/06/2024 19:00:00","BZN|CH","Without Sequence","56.35","",""
"12/06/2024 19:00:00 - 12/06/2024 20:00:00","BZN|CH","Without Sequence","63.56","",""
"12/06/2024 20:00:00 - 12/06/2024 21:00:00","BZN|CH","Without Sequence","72.05","",""
"12/06/2024 21:00:00 - 12/06/2024 22:00:00","BZN|CH","Without Sequence","76.06","",""
"12/06/2024 22:00:00 - 12/06/2024 23:00:00","BZN|CH","Without Sequence","74.31","",""
"12/06/2024 23:00:00 - 13/06/2024 00:00:00","BZN|CH","Without Sequence","70.37","",""
"13/06/2024 00:00:00 - 13/06/2024 01:00:00","BZN|CH","Without Sequence","63.07","",""
"13/06/2024 01:00:00 - 13/06/2024 02:00:00","BZN|CH","Without Sequence","59.42","",""
"13/06/2024 02:00:00 - 13/06/2024 03:00:00","BZN|CH","Without Sequence","63.53","",""
"13/06/2024 03:00:00 - 13/06/2024 04:00:00","BZN|CH","Without Sequence","65.05","",""
"13/06/2024 04:00:00 - 13/06/2024 05:00:00","BZN|CH","Without Sequence","65.10","",""
"13/06/2024 05:00:00 - 13/06/2024 06:00:00","BZN|CH","Without Sequence","53.90","",""
"13/06/2024 06:00:00 - 13/06/2024 07:00:00","BZN|CH","Without Sequence","58.08","",""
"13/06/2024 07:00:00 - 13/06/2024 08:00:00","BZN|CH","Without Sequence","60.09","",""
"13/06/2024 08:00:00 - 13/06/2024 09:00:00","BZN|CH","Without Sequence","61.08","",""
"13/06/2024 09:00:00 - 13/06/2024 10:00:00","BZN|CH","Without Sequence","57.30","",""
"13/06/2024 10:00:00 - 13/06/2024 11:00:00","BZN|CH","Without Sequence","67.01","",""
"13/06/2024 11:00:00 - 13/06/2024 12:00:00","BZN|CH","Without Sequence","63.33","",""
"13/06/2024 12:00:00 - 13/06/2024 13:00:00","BZN|CH","Without Sequence","53.91","",""
"13/06/2024 13:00:00 - 13/06/2024 14:00:00","BZN|CH","Without Sequence","50.73","",""
"13/06/2024 14:00:00 - 13/06/2024 15:00:00","BZN|CH","Without Sequence","49.78","",""
"13/06/2024 15:00:00 - 13/06/2024 16:00:00","BZN|CH","Without Sequence","56.67","",""
"13/06/2024 16:00:00 - 13/06/2024 17:00:00","BZN|CH","Without Sequence","60.80","",""
"13/06/2024 17:00:00 - 13/06/2024 18:00:00","BZN|CH","Without Sequence","69.09","",""
"13/06/2024 18:00:00 - 13/06/2024 19:00:00","BZN|CH","Without Sequence","58.04","",""
"13/06/2024 19:00:00 - 13/06/2024 20:00:00","BZN|CH","Without Sequence","57.26","",""
"13/06/2024 20:00:00 - 13/06/2024 21:00:00","BZN|CH","Without Sequence","61.69","",""
"13/06/2024 21:00:00 - 13/06/2024 22:00:00","BZN|CH","Without Sequence","65.04","",""
"13/06/2024 22:00:00 - 13/06/2024 23:00:00","BZN|CH","Without Sequence","65.99","",""
"13/06/2024 23:00:00 - 14/06/2024 00:00:00","BZN|CH","Without Sequence","65.98","",""
"14/06/2024 00:00:00 - 14/06/2024 01:00:00","BZN|CH","Without Sequence","62.09","",""
"14/06/2024 01:00:00 - 14/06/2024 02:00:00","BZN|CH","Without Sequence","62.44","",""
"14/06/2024 02:00:00 - 14/06/2024 03:00:00","BZN|CH","Without Sequence","62.19","",""
"14/06/2024 03:00:00 - 14/06/2024 04:00:00","BZN|CH","Without Sequence","62.17","",""
"14/06/2024 04:00:00 - 14/06/2024 05:00:00","BZN|CH","Without Sequence","62.15","",""
"14/06/2024 05:00:00 - 14/06/2024 06:00:00","BZN|CH","Without Sequence","57.27","",""
"14/06/2024 06:00:00 - 14/06/2024 07:00:00","BZN|CH","Without Sequence","60.24","",""
"14/06/2024 07:00:00 - 14/06/2024 08:00:00","BZN|CH","Without Sequence","62.13","",""
"14/06/2024 08:00:00 - 14/06/2024 09:00:00","BZN|CH","Without Sequence","62.13","",""
"14/06/2024 09:00:00 - 14/06/2024 10:00:00","BZN|CH","Without Sequence","63.33","",""
"14/06/2024 10:00:00 - 14/06/2024 11:00:00","BZN|CH","Without Sequence","70.52","",""
"14/06/2024 11:00:00 - 14/06/2024 12:00:00","BZN|CH","Without Sequence","70.92","",""
"14/06/2024 12:00:00 - 14/06/2024 13:00:00","BZN|CH","Without Sequence","66.36","",""
"14/06/2024 13:00:00 - 14/06/2024 14:00:00","BZN|CH","Without Sequence","60.43","",""
"14/06/2024 14:00:00 - 14/06/2024 15:00:00","BZN|CH","Without Sequence","55.78","",""
"14/06/2024 15:00:00 - 14/06/2024 16:00:00","BZN|CH","Without Sequence","57.20","",""
"14/06/2024 16:00:00 - 14/06/2024 17:00:00","BZN|CH","Without Sequence","62.19","",""
"14/06/2024 17:00:00 - 14/06/2024 18:00:00","BZN|CH","Without Sequence","66.53","",""
"14/06/2024 18:00:00 - 14/06/2024 19:00:00","BZN|CH","Without Sequence","59.79","",""
"14/06/2024 19:00:00 - 14/06/2024 20:00:00","BZN|CH","Without Sequence","62.02","",""
"14/06/2024 20:00:00 - 14/06/2024 21:00:00","BZN|CH","Without Sequence","60.05","",""
"14/06/2024 21:00:00 - 14/06/2024 22:00:00","BZN|CH","Without Sequence","55.04","",""
"14/06/2024 22:00:00 - 14/06/2024 23:00:00","BZN|CH","Without Sequence","61.41","",""
"14/06/2024 23:00:00 - 15/06/2024 00:00:00","BZN|CH","Without Sequence","61.10","",""
"15/06/2024 00:00:00 - 15/06/2024 01:00:00","BZN|CH","Without Sequence","52.45","",""
"15/06/2024 01:00:00 - 15/06/2024 02:00:00","BZN|CH","Without Sequence","47.50","",""
"15/06/2024 02:00:00 - 15/06/2024 03:00:00","BZN|CH","Without Sequence","40.98","",""
"15/06/2024 03:00:00 - 15/06/2024 04:00:00","BZN|CH","Without Sequence","32.99","",""
"15/06/2024 04:00:00 - 15/06/2024 05:00:00","BZN|CH","Without Sequence","28.79","",""
"15/06/2024 05:00:00 - 15/06/2024 06:00:00","BZN|CH","Without Sequence","25.48","",""
"15/06/2024 06:00:00 - 15/06/2024 07:00:00","BZN|CH","Without Sequence","34.06","",""
"15/06/2024 07:00:00 - 15/06/2024 08:00:00","BZN|CH","Without Sequence","18.93","",""
"15/06/2024 08:00:00 - 15/06/2024 09:00:00","BZN|CH","Without Sequence","14.60","",""
"15/06/2024 09:00:00 - 15/06/2024 10:00:00","BZN|CH","Without Sequence","9.44","",""
"15/06/2024 10:00:00 - 15/06/2024 11:00:00","BZN|CH","Without Sequence","-4.64","",""
"15/06/2024 11:00:00 - 15/06/2024 12:00:00","BZN|CH","Without Sequence","-22.68","",""
"15/06/2024 12:00:00 - 15/06/2024 13:00:00","BZN|CH","Without Sequence","-41.17","",""
"15/06/2024 13:00:00 - 15/06/2024 14:00:00","BZN|CH","Without Sequence","-57.97","",""
"15/06/2024 14:00:00 - 15/06/2024 15:00:00","BZN|CH","Without Sequence","-62.63","",""
"15/06/2024 15:00:00 - 15/06/2024 16:00:00","BZN|CH","Without Sequence","-51.35","",""
"15/06/2024 16:00:00 - 15/06/2024 17:00:00","BZN|CH","Without Sequence","-24.62","",""
"15/06/2024 17:00:00 - 15/06/2024 18:00:00","BZN|CH","Without Sequence","0.28","",""
"15/06/2024 18:00:00 - 15/06/2024 19:00:00","BZN|CH","Without Sequence","13.07","",""
"15/06/2024 19:00:00 - 15/06/2024 20:00:00","BZN|CH","Without Sequence","45.56","",""
"15/06/2024 20:00:00 - 15/06/2024 21:00:00","BZN|CH","Without Sequence","45.08","",""
"15/06/2024 21:00:00 - 15/06/2024 22:00:00","BZN|CH","Without Sequence","45.49","",""
"15/06/2024 22:00:00 - 15/06/2024 23:00:00","BZN|CH","Without Sequence","45.03","",""
"15/06/2024 23:00:00 - 16/06/2024 00:00:00","BZN|CH","Without Sequence","44.53","",""
"16/06/2024 00:00:00 - 16/06/2024 01:00:00","BZN|CH","Without Sequence","37.52","",""
"16/06/2024 01:00:00 - 16/06/2024 02:00:00","BZN|CH","Without Sequence","28.19","",""
"16/06/2024 02:00:00 - 16/06/2024 03:00:00","BZN|CH","Without Sequence","18.32","",""
"16/06/2024 03:00:00 - 16/06/2024 04:00:00","BZN|CH","Without Sequence","13.28","",""
"16/06/2024 04:00:00 - 16/06/2024 05:00:00","BZN|CH","Without Sequence","15.06","",""
"16/06/2024 05:00:00 - 16/06/2024 06:00:00","BZN|CH","Without Sequence","19.96","",""
"16/06/2024 06:00:00 - 16/06/2024 07:00:00","BZN|CH","Without Sequence","19.34","",""
"16/06/2024 07:00:00 - 16/06/2024 08:00:00","BZN|CH","Without Sequence","15.73","",""
"16/06/2024 08:00:00 - 16/06/2024 09:00:00","BZN|CH","Without Sequence","8.29","",""
"16/06/2024 09:00:00 - 16/06/2024 10:00:00","BZN|CH","Without Sequence","0.77","",""
"16/06/2024 10:00:00 - 16/06/2024 11:00:00","BZN|CH","Without Sequence","-10.18","",""
